,sales,date,region
36557,607.5,2021-09-03,south
36558,592.5,2021-09-03,east
36559,590.0,2021-09-03,west
36560,2090.81,2021-09-03,north
36561,2265.46,2021-09-03,south
36562,2030.93,2021-09-03,east
36563,2440.11,2021-09-03,west
36564,923.36,2021-09-03,north
36565,979.08,2021-09-03,south
36566,823.86,2021-09-03,east
36567,949.23,2021-09-03,west
36568,2395.0,2021-09-04,north
36569,2165.0,2021-09-04,south
36570,2020.0,2021-09-04,east
36571,2135.0,2021-09-04,west
36572,4485.51,2021-09-04,north
36573,4045.9500000000003,2021-09-04,south
36574,4515.4800000000005,2021-09-04,east
36575,4845.150000000001,2021-09-04,west
36576,1062.5,2021-09-04,north
36577,1242.5,2021-09-04,south
36578,1032.5,2021-09-04,east
36579,1142.5,2021-09-04,west
36580,1443.0,2021-09-04,north
36581,1449.0,2021-09-04,south
36582,1347.0,2021-09-04,east
36583,1311.0,2021-09-04,west
36584,621.25,2021-09-04,north
36585,612.5,2021-09-04,south
36586,597.5,2021-09-04,east
36587,553.75,2021-09-04,west
36588,2455.08,2021-09-04,north
36589,2060.87,2021-09-04,south
36590,2290.4100000000003,2021-09-04,east
36591,2045.9,2021-09-04,west
36592,837.79,2021-09-04,north
36593,959.18,2021-09-04,south
36594,949.23,2021-09-04,east
36595,859.68,2021-09-04,west
36596,2330.0,2021-09-05,north
36597,2290.0,2021-09-05,south
36598,2045.0,2021-09-05,east
36599,2255.0,2021-09-05,west
36600,4135.86,2021-09-05,north
36601,4715.28,2021-09-05,south
36602,4225.77,2021-09-05,east
36603,4585.41,2021-09-05,west
36604,1177.5,2021-09-05,north
36605,1212.5,2021-09-05,south
36606,1042.5,2021-09-05,east
36607,1135.0,2021-09-05,west
36608,1359.0,2021-09-05,north
36609,1383.0,2021-09-05,south
36610,1275.0,2021-09-05,east
36611,1437.0,2021-09-05,west
36612,581.25,2021-09-05,north
36613,603.75,2021-09-05,south
36614,526.25,2021-09-05,east
36615,550.0,2021-09-05,west
36616,2325.34,2021-09-05,north
36617,2380.23,2021-09-05,south
36618,2130.73,2021-09-05,east
36619,2385.2200000000003,2021-09-05,west
36620,865.65,2021-09-05,north
36621,821.87,2021-09-05,south
36622,875.6,2021-09-05,east
36623,945.25,2021-09-05,west
36624,2345.0,2021-09-06,north
36625,2185.0,2021-09-06,south
36626,2335.0,2021-09-06,east
36627,2300.0,2021-09-06,west
36628,4455.54,2021-09-06,north
36629,4445.55,2021-09-06,south
36630,4655.34,2021-09-06,east
36631,4355.64,2021-09-06,west
36632,1010.0,2021-09-06,north
36633,1057.5,2021-09-06,south
36634,1170.0,2021-09-06,east
36635,1235.0,2021-09-06,west
36636,1239.0,2021-09-06,north
36637,1416.0,2021-09-06,south
36638,1338.0,2021-09-06,east
36639,1344.0,2021-09-06,west
36640,527.5,2021-09-06,north
36641,605.0,2021-09-06,south
36642,615.0,2021-09-06,east
36643,581.25,2021-09-06,west
36644,2200.59,2021-09-06,north
36645,2415.1600000000003,2021-09-06,south
36646,2305.38,2021-09-06,east
36647,2125.7400000000002,2021-09-06,west
36648,797.99,2021-09-06,north
36649,951.22,2021-09-06,south
36650,977.09,2021-09-06,east
36651,953.21,2021-09-06,west
36652,2040.0,2021-09-07,north
36653,2055.0,2021-09-07,south
36654,2270.0,2021-09-07,east
36655,2335.0,2021-09-07,west
36656,4205.79,2021-09-07,north
36657,4855.14,2021-09-07,south
36658,4015.98,2021-09-07,east
36659,4965.03,2021-09-07,west
36660,1087.5,2021-09-07,north
36661,1155.0,2021-09-07,south
36662,1050.0,2021-09-07,east
36663,1030.0,2021-09-07,west
36664,1401.0,2021-09-07,north
36665,1329.0,2021-09-07,south
36666,1227.0,2021-09-07,east
36667,1476.0,2021-09-07,west
36668,585.0,2021-09-07,north
36669,561.25,2021-09-07,south
36670,562.5,2021-09-07,east
36671,546.25,2021-09-07,west
36672,2080.83,2021-09-07,north
36673,2415.1600000000003,2021-09-07,south
36674,2345.3,2021-09-07,east
36675,2485.02,2021-09-07,west
36676,865.65,2021-09-07,north
36677,853.71,2021-09-07,south
36678,939.28,2021-09-07,east
36679,921.37,2021-09-07,west
36680,2425.0,2021-09-08,north
36681,2445.0,2021-09-08,south
36682,2480.0,2021-09-08,east
36683,2480.0,2021-09-08,west
36684,4625.37,2021-09-08,north
36685,4915.08,2021-09-08,south
36686,4505.49,2021-09-08,east
36687,4085.9100000000003,2021-09-08,west
36688,1217.5,2021-09-08,north
36689,1140.0,2021-09-08,south
36690,1245.0,2021-09-08,east
36691,1007.5,2021-09-08,west
36692,1341.0,2021-09-08,north
36693,1242.0,2021-09-08,south
36694,1269.0,2021-09-08,east
36695,1437.0,2021-09-08,west
36696,517.5,2021-09-08,north
36697,585.0,2021-09-08,south
36698,586.25,2021-09-08,east
36699,520.0,2021-09-08,west
36700,2425.1400000000003,2021-09-08,north
36701,2460.07,2021-09-08,south
36702,2370.25,2021-09-08,east
36703,2210.57,2021-09-08,west
36704,889.53,2021-09-08,north
36705,905.45,2021-09-08,south
36706,873.61,2021-09-08,east
36707,901.47,2021-09-08,west
36708,2000.0,2021-09-09,north
36709,2075.0,2021-09-09,south
36710,2345.0,2021-09-09,east
36711,2245.0,2021-09-09,west
36712,4765.2300000000005,2021-09-09,north
36713,4865.13,2021-09-09,south
36714,4135.86,2021-09-09,east
36715,4715.28,2021-09-09,west
36716,1080.0,2021-09-09,north
36717,1155.0,2021-09-09,south
36718,1250.0,2021-09-09,east
36719,1212.5,2021-09-09,west
36720,1386.0,2021-09-09,north
36721,1341.0,2021-09-09,south
36722,1464.0,2021-09-09,east
36723,1386.0,2021-09-09,west
36724,583.75,2021-09-09,north
36725,596.25,2021-09-09,south
36726,548.75,2021-09-09,east
36727,615.0,2021-09-09,west
36728,2240.51,2021-09-09,north
36729,2285.42,2021-09-09,south
36730,2280.4300000000003,2021-09-09,east
36731,2305.38,2021-09-09,west
36732,957.1899999999999,2021-09-09,north
36733,915.4,2021-09-09,south
36734,965.15,2021-09-09,east
36735,991.02,2021-09-09,west
36736,2070.0,2021-09-10,north
36737,2365.0,2021-09-10,south
36738,2015.0,2021-09-10,east
36739,2375.0,2021-09-10,west
36740,4965.03,2021-09-10,north
36741,4515.4800000000005,2021-09-10,south
36742,4475.52,2021-09-10,east
36743,4925.07,2021-09-10,west
36744,1092.5,2021-09-10,north
36745,1187.5,2021-09-10,south
36746,1025.0,2021-09-10,east
36747,1090.0,2021-09-10,west
36748,1317.0,2021-09-10,north
36749,1374.0,2021-09-10,south
36750,1212.0,2021-09-10,east
36751,1281.0,2021-09-10,west
36752,560.0,2021-09-10,north
36753,573.75,2021-09-10,south
36754,548.75,2021-09-10,east
36755,507.5,2021-09-10,west
36756,2485.02,2021-09-10,north
36757,2405.1800000000003,2021-09-10,south
36758,2415.1600000000003,2021-09-10,east
36759,2320.35,2021-09-10,west
36760,865.65,2021-09-10,north
36761,895.5,2021-09-10,south
36762,899.48,2021-09-10,east
36763,813.91,2021-09-10,west
36764,2270.0,2021-09-11,north
36765,2015.0,2021-09-11,south
36766,2000.0,2021-09-11,east
36767,2295.0,2021-09-11,west
36768,4335.66,2021-09-11,north
36769,4615.38,2021-09-11,south
36770,4765.2300000000005,2021-09-11,east
36771,4335.66,2021-09-11,west
36772,1165.0,2021-09-11,north
36773,1017.5,2021-09-11,south
36774,1082.5,2021-09-11,east
36775,1172.5,2021-09-11,west
36776,1488.0,2021-09-11,north
36777,1488.0,2021-09-11,south
36778,1245.0,2021-09-11,east
36779,1263.0,2021-09-11,west
36780,546.25,2021-09-11,north
36781,536.25,2021-09-11,south
36782,516.25,2021-09-11,east
36783,557.5,2021-09-11,west
36784,2130.73,2021-09-11,north
36785,2215.56,2021-09-11,south
36786,2305.38,2021-09-11,east
36787,2100.79,2021-09-11,west
36788,991.02,2021-09-11,north
36789,993.01,2021-09-11,south
36790,993.01,2021-09-11,east
36791,953.21,2021-09-11,west
36792,2435.0,2021-09-12,north
36793,2485.0,2021-09-12,south
36794,2450.0,2021-09-12,east
36795,2205.0,2021-09-12,west
36796,4275.72,2021-09-12,north
36797,4185.81,2021-09-12,south
36798,4535.46,2021-09-12,east
36799,4275.72,2021-09-12,west
36800,1097.5,2021-09-12,north
36801,1027.5,2021-09-12,south
36802,1085.0,2021-09-12,east
36803,1195.0,2021-09-12,west
36804,1209.0,2021-09-12,north
36805,1404.0,2021-09-12,south
36806,1416.0,2021-09-12,east
36807,1446.0,2021-09-12,west
36808,600.0,2021-09-12,north
36809,516.25,2021-09-12,south
36810,540.0,2021-09-12,east
36811,597.5,2021-09-12,west
36812,2070.85,2021-09-12,north
36813,2055.88,2021-09-12,south
36814,2110.77,2021-09-12,east
36815,2060.87,2021-09-12,west
36816,989.03,2021-09-12,north
36817,987.04,2021-09-12,south
36818,961.17,2021-09-12,east
36819,855.7,2021-09-12,west
36820,2415.0,2021-09-13,north
36821,2440.0,2021-09-13,south
36822,2490.0,2021-09-13,east
36823,2415.0,2021-09-13,west
36824,4075.92,2021-09-13,north
36825,4875.12,2021-09-13,south
36826,4445.55,2021-09-13,east
36827,4325.67,2021-09-13,west
36828,1225.0,2021-09-13,north
36829,1040.0,2021-09-13,south
36830,1080.0,2021-09-13,east
36831,1175.0,2021-09-13,west
36832,1422.0,2021-09-13,north
36833,1263.0,2021-09-13,south
36834,1440.0,2021-09-13,east
36835,1350.0,2021-09-13,west
36836,615.0,2021-09-13,north
36837,583.75,2021-09-13,south
36838,527.5,2021-09-13,east
36839,505.0,2021-09-13,west
36840,2280.4300000000003,2021-09-13,north
36841,2260.4700000000003,2021-09-13,south
36842,2180.63,2021-09-13,east
36843,2060.87,2021-09-13,west
36844,805.95,2021-09-13,north
36845,859.68,2021-09-13,south
36846,871.62,2021-09-13,east
36847,979.08,2021-09-13,west
36848,2260.0,2021-09-14,north
36849,2385.0,2021-09-14,south
36850,2280.0,2021-09-14,east
36851,2210.0,2021-09-14,west
36852,4925.07,2021-09-14,north
36853,4425.57,2021-09-14,south
36854,4225.77,2021-09-14,east
36855,4725.27,2021-09-14,west
36856,1065.0,2021-09-14,north
36857,1002.5,2021-09-14,south
36858,1245.0,2021-09-14,east
36859,1120.0,2021-09-14,west
36860,1407.0,2021-09-14,north
36861,1470.0,2021-09-14,south
36862,1257.0,2021-09-14,east
36863,1497.0,2021-09-14,west
36864,591.25,2021-09-14,north
36865,500.0,2021-09-14,south
36866,541.25,2021-09-14,east
36867,581.25,2021-09-14,west
36868,2145.7000000000003,2021-09-14,north
36869,2055.88,2021-09-14,south
36870,2415.1600000000003,2021-09-14,east
36871,2385.2200000000003,2021-09-14,west
36872,887.54,2021-09-14,north
36873,965.15,2021-09-14,south
36874,823.86,2021-09-14,east
36875,799.98,2021-09-14,west
36876,2070.0,2021-09-15,north
36877,2105.0,2021-09-15,south
36878,2425.0,2021-09-15,east
36879,2265.0,2021-09-15,west
36880,4025.9700000000003,2021-09-15,north
36881,4345.650000000001,2021-09-15,south
36882,4125.87,2021-09-15,east
36883,4385.61,2021-09-15,west
36884,1142.5,2021-09-15,north
36885,1230.0,2021-09-15,south
36886,1090.0,2021-09-15,east
36887,1205.0,2021-09-15,west
36888,1338.0,2021-09-15,north
36889,1263.0,2021-09-15,south
36890,1203.0,2021-09-15,east
36891,1305.0,2021-09-15,west
36892,598.75,2021-09-15,north
36893,503.75,2021-09-15,south
36894,586.25,2021-09-15,east
36895,571.25,2021-09-15,west
36896,2155.6800000000003,2021-09-15,north
36897,2155.6800000000003,2021-09-15,south
36898,2095.8,2021-09-15,east
36899,2280.4300000000003,2021-09-15,west
36900,817.89,2021-09-15,north
36901,869.63,2021-09-15,south
36902,875.6,2021-09-15,east
36903,805.95,2021-09-15,west
36904,2190.0,2021-09-16,north
36905,2110.0,2021-09-16,south
36906,2115.0,2021-09-16,east
36907,2455.0,2021-09-16,west
36908,4395.6,2021-09-16,north
36909,4845.150000000001,2021-09-16,south
36910,4185.81,2021-09-16,east
36911,4225.77,2021-09-16,west
36912,1117.5,2021-09-16,north
36913,1137.5,2021-09-16,south
36914,1015.0,2021-09-16,east
36915,1015.0,2021-09-16,west
36916,1230.0,2021-09-16,north
36917,1248.0,2021-09-16,south
36918,1266.0,2021-09-16,east
36919,1413.0,2021-09-16,west
36920,572.5,2021-09-16,north
36921,512.5,2021-09-16,south
36922,553.75,2021-09-16,east
36923,533.75,2021-09-16,west
36924,2260.4700000000003,2021-09-16,north
36925,2350.29,2021-09-16,south
36926,2215.56,2021-09-16,east
36927,2265.46,2021-09-16,west
36928,989.03,2021-09-16,north
36929,923.36,2021-09-16,south
36930,957.1899999999999,2021-09-16,east
36931,807.9399999999999,2021-09-16,west
36932,2270.0,2021-09-17,north
36933,2350.0,2021-09-17,south
36934,2365.0,2021-09-17,east
36935,2270.0,2021-09-17,west
36936,4415.58,2021-09-17,north
36937,4055.94,2021-09-17,south
36938,4905.09,2021-09-17,east
36939,4185.81,2021-09-17,west
36940,1167.5,2021-09-17,north
36941,1092.5,2021-09-17,south
36942,1217.5,2021-09-17,east
36943,1045.0,2021-09-17,west
36944,1452.0,2021-09-17,north
36945,1368.0,2021-09-17,south
36946,1344.0,2021-09-17,east
36947,1374.0,2021-09-17,west
36948,540.0,2021-09-17,north
36949,571.25,2021-09-17,south
36950,503.75,2021-09-17,east
36951,602.5,2021-09-17,west
36952,2235.52,2021-09-17,north
36953,2155.6800000000003,2021-09-17,south
36954,2060.87,2021-09-17,east
36955,2430.13,2021-09-17,west
36956,817.89,2021-09-17,north
36957,893.51,2021-09-17,south
36958,803.96,2021-09-17,east
36959,815.9,2021-09-17,west
36960,2200.0,2021-09-18,north
36961,2500.0,2021-09-18,south
36962,2425.0,2021-09-18,east
36963,2290.0,2021-09-18,west
36964,4325.67,2021-09-18,north
36965,4175.82,2021-09-18,south
36966,4145.85,2021-09-18,east
36967,4565.43,2021-09-18,west
36968,1097.5,2021-09-18,north
36969,1060.0,2021-09-18,south
36970,1212.5,2021-09-18,east
36971,1062.5,2021-09-18,west
36972,1293.0,2021-09-18,north
36973,1428.0,2021-09-18,south
36974,1404.0,2021-09-18,east
36975,1434.0,2021-09-18,west
36976,545.0,2021-09-18,north
36977,553.75,2021-09-18,south
36978,581.25,2021-09-18,east
36979,581.25,2021-09-18,west
36980,2435.12,2021-09-18,north
36981,2100.79,2021-09-18,south
36982,2195.6,2021-09-18,east
36983,2080.83,2021-09-18,west
36984,909.43,2021-09-18,north
36985,849.73,2021-09-18,south
36986,945.25,2021-09-18,east
36987,903.46,2021-09-18,west
36988,2460.0,2021-09-19,north
36989,2185.0,2021-09-19,south
36990,2390.0,2021-09-19,east
36991,2175.0,2021-09-19,west
36992,4265.7300000000005,2021-09-19,north
36993,4475.52,2021-09-19,south
36994,4225.77,2021-09-19,east
36995,4555.4400000000005,2021-09-19,west
36996,1072.5,2021-09-19,north
36997,1242.5,2021-09-19,south
36998,1010.0,2021-09-19,east
36999,1120.0,2021-09-19,west
37000,1353.0,2021-09-19,north
37001,1269.0,2021-09-19,south
37002,1266.0,2021-09-19,east
37003,1386.0,2021-09-19,west
37004,588.75,2021-09-19,north
37005,552.5,2021-09-19,south
37006,541.25,2021-09-19,east
37007,546.25,2021-09-19,west
37008,2310.37,2021-09-19,north
37009,2445.1,2021-09-19,south
37010,2405.1800000000003,2021-09-19,east
37011,2430.13,2021-09-19,west
37012,893.51,2021-09-19,north
37013,963.16,2021-09-19,south
37014,935.3,2021-09-19,east
37015,807.9399999999999,2021-09-19,west
37016,2480.0,2021-09-20,north
37017,2385.0,2021-09-20,south
37018,2150.0,2021-09-20,east
37019,2225.0,2021-09-20,west
37020,4005.9900000000002,2021-09-20,north
37021,4225.77,2021-09-20,south
37022,4825.17,2021-09-20,east
37023,4115.88,2021-09-20,west
37024,1165.0,2021-09-20,north
37025,1210.0,2021-09-20,south
37026,1015.0,2021-09-20,east
37027,1022.5,2021-09-20,west
37028,1236.0,2021-09-20,north
37029,1248.0,2021-09-20,south
37030,1332.0,2021-09-20,east
37031,1272.0,2021-09-20,west
37032,580.0,2021-09-20,north
37033,552.5,2021-09-20,south
37034,585.0,2021-09-20,east
37035,586.25,2021-09-20,west
37036,2135.7200000000003,2021-09-20,north
37037,2070.85,2021-09-20,south
37038,2380.23,2021-09-20,east
37039,2060.87,2021-09-20,west
37040,829.83,2021-09-20,north
37041,991.02,2021-09-20,south
37042,903.46,2021-09-20,east
37043,965.15,2021-09-20,west
37044,2395.0,2021-09-21,north
37045,2395.0,2021-09-21,south
37046,2445.0,2021-09-21,east
37047,2295.0,2021-09-21,west
37048,4085.9100000000003,2021-09-21,north
37049,4035.96,2021-09-21,south
37050,4075.92,2021-09-21,east
37051,4315.68,2021-09-21,west
37052,1042.5,2021-09-21,north
37053,1012.5,2021-09-21,south
37054,1020.0,2021-09-21,east
37055,1205.0,2021-09-21,west
37056,1398.0,2021-09-21,north
37057,1221.0,2021-09-21,south
37058,1458.0,2021-09-21,east
37059,1236.0,2021-09-21,west
37060,615.0,2021-09-21,north
37061,505.0,2021-09-21,south
37062,508.75,2021-09-21,east
37063,532.5,2021-09-21,west
37064,2065.86,2021-09-21,north
37065,2010.97,2021-09-21,south
37066,2355.28,2021-09-21,east
37067,2300.39,2021-09-21,west
37068,883.56,2021-09-21,north
37069,827.84,2021-09-21,south
37070,889.53,2021-09-21,east
37071,961.17,2021-09-21,west
37072,2285.0,2021-09-22,north
37073,2095.0,2021-09-22,south
37074,2310.0,2021-09-22,east
37075,2120.0,2021-09-22,west
37076,4955.04,2021-09-22,north
37077,4925.07,2021-09-22,south
37078,4475.52,2021-09-22,east
37079,4995.0,2021-09-22,west
37080,1040.0,2021-09-22,north
37081,1147.5,2021-09-22,south
37082,1152.5,2021-09-22,east
37083,1167.5,2021-09-22,west
37084,1491.0,2021-09-22,north
37085,1494.0,2021-09-22,south
37086,1383.0,2021-09-22,east
37087,1221.0,2021-09-22,west
37088,610.0,2021-09-22,north
37089,537.5,2021-09-22,south
37090,556.25,2021-09-22,east
37091,505.0,2021-09-22,west
37092,2210.57,2021-09-22,north
37093,2115.76,2021-09-22,south
37094,2040.91,2021-09-22,east
37095,2000.99,2021-09-22,west
37096,879.58,2021-09-22,north
37097,967.14,2021-09-22,south
37098,923.36,2021-09-22,east
37099,933.31,2021-09-22,west
37100,2075.0,2021-09-23,north
37101,2390.0,2021-09-23,south
37102,2485.0,2021-09-23,east
37103,2475.0,2021-09-23,west
37104,4755.24,2021-09-23,north
37105,4615.38,2021-09-23,south
37106,4285.71,2021-09-23,east
37107,4085.9100000000003,2021-09-23,west
37108,1222.5,2021-09-23,north
37109,1005.0,2021-09-23,south
37110,1107.5,2021-09-23,east
37111,1082.5,2021-09-23,west
37112,1383.0,2021-09-23,north
37113,1410.0,2021-09-23,south
37114,1404.0,2021-09-23,east
37115,1269.0,2021-09-23,west
37116,531.25,2021-09-23,north
37117,621.25,2021-09-23,south
37118,551.25,2021-09-23,east
37119,531.25,2021-09-23,west
37120,2240.51,2021-09-23,north
37121,2350.29,2021-09-23,south
37122,2305.38,2021-09-23,east
37123,2375.2400000000002,2021-09-23,west
37124,935.3,2021-09-23,north
37125,883.56,2021-09-23,south
37126,871.62,2021-09-23,east
37127,809.93,2021-09-23,west
37128,2225.0,2021-09-24,north
37129,2325.0,2021-09-24,south
37130,2195.0,2021-09-24,east
37131,2410.0,2021-09-24,west
37132,4255.74,2021-09-24,north
37133,4915.08,2021-09-24,south
37134,4805.1900000000005,2021-09-24,east
37135,4745.25,2021-09-24,west
37136,1165.0,2021-09-24,north
37137,1105.0,2021-09-24,south
37138,1085.0,2021-09-24,east
37139,1192.5,2021-09-24,west
37140,1467.0,2021-09-24,north
37141,1233.0,2021-09-24,south
37142,1341.0,2021-09-24,east
37143,1380.0,2021-09-24,west
37144,591.25,2021-09-24,north
37145,585.0,2021-09-24,south
37146,536.25,2021-09-24,east
37147,581.25,2021-09-24,west
37148,2430.13,2021-09-24,north
37149,2315.36,2021-09-24,south
37150,2340.31,2021-09-24,east
37151,1996.0,2021-09-24,west
37152,891.52,2021-09-24,north
37153,931.32,2021-09-24,south
37154,977.09,2021-09-24,east
37155,897.49,2021-09-24,west
37156,2285.0,2021-09-25,north
37157,2000.0,2021-09-25,south
37158,2345.0,2021-09-25,east
37159,2400.0,2021-09-25,west
37160,4745.25,2021-09-25,north
37161,4505.49,2021-09-25,south
37162,4085.9100000000003,2021-09-25,east
37163,4635.36,2021-09-25,west
37164,1207.5,2021-09-25,north
37165,1090.0,2021-09-25,south
37166,1195.0,2021-09-25,east
37167,1200.0,2021-09-25,west
37168,1419.0,2021-09-25,north
37169,1452.0,2021-09-25,south
37170,1290.0,2021-09-25,east
37171,1212.0,2021-09-25,west
37172,623.75,2021-09-25,north
37173,625.0,2021-09-25,south
37174,568.75,2021-09-25,east
37175,607.5,2021-09-25,west
37176,2295.4,2021-09-25,north
37177,2000.99,2021-09-25,south
37178,2075.84,2021-09-25,east
37179,2065.86,2021-09-25,west
37180,995.0,2021-09-25,north
37181,911.42,2021-09-25,south
37182,913.41,2021-09-25,east
37183,875.6,2021-09-25,west
37184,2260.0,2021-09-26,north
37185,2300.0,2021-09-26,south
37186,2150.0,2021-09-26,east
37187,2200.0,2021-09-26,west
37188,4705.29,2021-09-26,north
37189,4165.83,2021-09-26,south
37190,4745.25,2021-09-26,east
37191,4005.9900000000002,2021-09-26,west
37192,1162.5,2021-09-26,north
37193,1052.5,2021-09-26,south
37194,1230.0,2021-09-26,east
37195,1200.0,2021-09-26,west
37196,1206.0,2021-09-26,north
37197,1413.0,2021-09-26,south
37198,1413.0,2021-09-26,east
37199,1311.0,2021-09-26,west
37200,520.0,2021-09-26,north
37201,535.0,2021-09-26,south
37202,570.0,2021-09-26,east
37203,623.75,2021-09-26,west
37204,2195.6,2021-09-26,north
37205,2375.2400000000002,2021-09-26,south
37206,2425.1400000000003,2021-09-26,east
37207,2095.8,2021-09-26,west
37208,975.1,2021-09-26,north
37209,796.0,2021-09-26,south
37210,959.18,2021-09-26,east
37211,893.51,2021-09-26,west
37212,2140.0,2021-09-27,north
37213,2365.0,2021-09-27,south
